"Query ID", "Doc ID", "Ranking", "Precision", "Recall"
8,CACM-3083,34,0.088,1.000
8,CACM-2319,35,0.086,1.000
8,CACM-1785,36,0.083,1.000
8,CACM-2988,37,0.081,1.000
8,CACM-3126,38,0.079,1.000
8,CACM-2501,39,0.077,1.000
8,CACM-1750,40,0.075,1.000
8,CACM-2194,41,0.073,1.000
8,CACM-2095,42,0.071,1.000
8,CACM-2379,43,0.070,1.000
8,CACM-2297,44,0.068,1.000
8,CACM-3038,45,0.067,1.000
8,CACM-1695,46,0.065,1.000
8,CACM-1892,47,0.064,1.000
8,CACM-1728,48,0.062,1.000
8,CACM-1752,49,0.061,1.000
8,CACM-1735,50,0.060,1.000
8,CACM-2372,51,0.059,1.000
8,CACM-3025,52,0.058,1.000
8,CACM-0828,53,0.057,1.000
8,CACM-2188,54,0.056,1.000
8,CACM-1951,55,0.055,1.000
8,CACM-2258,56,0.054,1.000
8,CACM-2406,57,0.053,1.000
8,CACM-2624,58,0.052,1.000
8,CACM-2900,59,0.051,1.000
8,CACM-2859,60,0.050,1.000
8,CACM-1723,61,0.049,1.000
8,CACM-1591,62,0.048,1.000
8,CACM-0492,63,0.048,1.000
8,CACM-2812,64,0.047,1.000
8,CACM-2203,65,0.046,1.000
8,CACM-1935,66,0.045,1.000
8,CACM-3011,67,0.045,1.000
8,CACM-1846,68,0.044,1.000
8,CACM-3070,69,0.043,1.000
8,CACM-2852,70,0.043,1.000
8,CACM-1811,71,0.042,1.000
8,CACM-3147,72,0.042,1.000
8,CACM-2377,73,0.041,1.000
8,CACM-2894,74,0.041,1.000
8,CACM-1261,75,0.040,1.000
8,CACM-2482,76,0.039,1.000
8,CACM-1769,77,0.039,1.000
8,CACM-1503,78,0.038,1.000
8,CACM-1901,79,0.038,1.000
8,CACM-2262,80,0.037,1.000
8,CACM-2046,81,0.037,1.000
8,CACM-2905,82,0.037,1.000
8,CACM-2718,83,0.036,1.000
8,CACM-2858,84,0.036,1.000
8,CACM-1869,85,0.035,1.000
8,CACM-2593,86,0.035,1.000
8,CACM-3012,87,0.034,1.000
8,CACM-0912,88,0.034,1.000
8,CACM-2479,89,0.034,1.000
8,CACM-2357,90,0.033,1.000
8,CACM-2840,91,0.033,1.000
8,CACM-2882,92,0.033,1.000
8,CACM-2867,93,0.032,1.000
8,CACM-1435,94,0.032,1.000
8,CACM-2578,95,0.032,1.000
8,CACM-3043,96,0.031,1.000
8,CACM-1409,97,0.031,1.000
8,CACM-2681,98,0.031,1.000
8,CACM-1517,99,0.030,1.000
8,CACM-2516,100,0.030,1.000
9,CACM-3068,1,1.000,0.111
9,CACM-2372,2,1.000,0.222
9,CACM-1747,3,0.667,0.222
9,CACM-2626,4,0.500,0.222
9,CACM-2870,5,0.600,0.333
9,CACM-2424,6,0.500,0.333
9,CACM-2840,7,0.429,0.333
9,CACM-2876,8,0.500,0.444
9,CACM-3128,9,0.556,0.556
9,CACM-3011,10,0.500,0.556
9,CACM-1745,11,0.455,0.556
9,CACM-3076,12,0.417,0.556
9,CACM-2621,13,0.385,0.556
9,CACM-3181,14,0.357,0.556
9,CACM-3158,15,0.400,0.667
9,CACM-2951,16,0.375,0.667
9,CACM-3137,17,0.353,0.667
9,CACM-2358,18,0.333,0.667
9,CACM-2988,19,0.316,0.667
9,CACM-1959,20,0.300,0.667
9,CACM-2869,21,0.286,0.667
9,CACM-2345,22,0.273,0.667
9,CACM-2888,23,0.261,0.667
9,CACM-3174,24,0.250,0.667
9,CACM-1746,25,0.240,0.667
9,CACM-2949,26,0.231,0.667
9,CACM-1677,27,0.222,0.667
9,CACM-2407,28,0.214,0.667
9,CACM-1808,29,0.207,0.667
9,CACM-3025,30,0.200,0.667
9,CACM-1680,31,0.194,0.667
9,CACM-2046,32,0.188,0.667
9,CACM-1750,33,0.182,0.667
9,CACM-2882,34,0.176,0.667
9,CACM-2632,35,0.200,0.778
9,CACM-2852,36,0.194,0.778
9,CACM-3072,37,0.189,0.778
9,CACM-2849,38,0.184,0.778
9,CACM-2198,39,0.179,0.778
9,CACM-2622,40,0.175,0.778
9,CACM-1751,41,0.171,0.778
9,CACM-2522,42,0.167,0.778
9,CACM-2985,43,0.163,0.778
9,CACM-2151,44,0.159,0.778
9,CACM-2945,45,0.156,0.778
9,CACM-3090,46,0.152,0.778
9,CACM-2377,47,0.149,0.778
9,CACM-3038,48,0.146,0.778
9,CACM-1928,49,0.143,0.778
9,CACM-2741,50,0.140,0.778
9,CACM-2812,51,0.137,0.778
9,CACM-2311,52,0.135,0.778
9,CACM-2188,53,0.132,0.778
9,CACM-3177,54,0.148,0.889
9,CACM-3183,55,0.145,0.889
9,CACM-2479,56,0.143,0.889
9,CACM-1728,57,0.140,0.889
9,CACM-2798,58,0.138,0.889
9,CACM-2314,59,0.136,0.889
9,CACM-3026,60,0.133,0.889
9,CACM-1892,61,0.131,0.889
9,CACM-2406,62,0.129,0.889
9,CACM-2297,63,0.127,0.889
9,CACM-1572,64,0.125,0.889
9,CACM-2163,65,0.123,0.889
9,CACM-2867,66,0.121,0.889
9,CACM-2578,67,0.119,0.889
9,CACM-3082,68,0.118,0.889
9,CACM-1844,69,0.116,0.889
9,CACM-3070,70,0.114,0.889
9,CACM-2319,71,0.113,0.889
9,CACM-2969,72,0.111,0.889
9,CACM-3144,73,0.110,0.889
9,CACM-3180,74,0.108,0.889
9,CACM-3111,75,0.120,1.000
9,CACM-1901,76,0.118,1.000
9,CACM-2111,77,0.117,1.000
9,CACM-2594,78,0.115,1.000
9,CACM-3002,79,0.114,1.000
9,CACM-3012,80,0.113,1.000
9,CACM-2374,81,0.111,1.000
9,CACM-0059,82,0.110,1.000
9,CACM-2317,83,0.108,1.000
9,CACM-0696,84,0.107,1.000
9,CACM-1341,85,0.106,1.000
9,CACM-1247,86,0.105,1.000
9,CACM-1912,87,0.103,1.000
9,CACM-2625,88,0.102,1.000
9,CACM-0084,89,0.101,1.000
9,CACM-1489,90,0.100,1.000
9,CACM-3028,91,0.099,1.000
9,CACM-2583,92,0.098,1.000
9,CACM-2859,93,0.097,1.000
9,CACM-2868,94,0.096,1.000
9,CACM-2308,95,0.095,1.000
9,CACM-1032,96,0.094,1.000
9,CACM-1951,97,0.093,1.000
9,CACM-2080,98,0.092,1.000
9,CACM-1591,99,0.091,1.000
9,CACM-1748,100,0.090,1.000
10,CACM-2785,1,1.000,0.029
10,CACM-2895,2,1.000,0.057
10,CACM-2433,3,1.000,0.086
10,CACM-1747,4,1.000,0.114
10,CACM-1158,5,1.000,0.143
10,CACM-2342,6,1.000,0.171
10,CACM-1262,7,1.000,0.200
10,CACM-3073,8,0.875,0.200
10,CACM-2570,9,0.778,0.200
10,CACM-2080,10,0.700,0.200
10,CACM-2740,11,0.636,0.200
10,CACM-2685,12,0.667,0.229
10,CACM-3059,13,0.615,0.229
10,CACM-1828,14,0.571,0.229
10,CACM-2700,15,0.600,0.257
10,CACM-2838,16,0.562,0.257
10,CACM-2865,17,0.529,0.257
10,CACM-1468,18,0.500,0.257
10,CACM-1601,19,0.526,0.286
10,CACM-3075,20,0.550,0.314
10,CACM-2896,21,0.571,0.343
10,CACM-2973,22,0.545,0.343
10,CACM-1846,23,0.522,0.343
10,CACM-2182,24,0.500,0.343
10,CACM-2851,25,0.520,0.371
10,CACM-1795,26,0.538,0.400
10,CACM-2175,27,0.519,0.400
10,CACM-1959,28,0.500,0.400
10,CACM-0141,29,0.483,0.400
10,CACM-0392,30,0.467,0.400
10,CACM-3156,31,0.484,0.429
10,CACM-2714,32,0.500,0.457
10,CACM-1302,33,0.485,0.457
10,CACM-1471,34,0.500,0.486
10,CACM-2727,35,0.486,0.486
10,CACM-2376,36,0.500,0.514
10,CACM-2266,37,0.486,0.514
10,CACM-2195,38,0.474,0.514
10,CACM-2401,39,0.462,0.514
10,CACM-2898,40,0.450,0.514
10,CACM-2723,41,0.439,0.514
10,CACM-1811,42,0.452,0.543
10,CACM-2557,43,0.442,0.543
10,CACM-0950,44,0.432,0.543
10,CACM-2289,45,0.444,0.571
10,CACM-1536,46,0.435,0.571
10,CACM-1957,47,0.426,0.571
10,CACM-1928,48,0.417,0.571
10,CACM-1603,49,0.408,0.571
10,CACM-0320,50,0.400,0.571
10,CACM-1569,51,0.392,0.571
10,CACM-2514,52,0.385,0.571
10,CACM-1960,53,0.377,0.571
10,CACM-1613,54,0.389,0.600
10,CACM-2114,55,0.382,0.600
10,CACM-3039,56,0.393,0.629
10,CACM-1854,57,0.386,0.629
10,CACM-2967,58,0.379,0.629
10,CACM-2320,59,0.373,0.629
10,CACM-2497,60,0.367,0.629
10,CACM-1341,61,0.361,0.629
10,CACM-2314,62,0.355,0.629
10,CACM-3044,63,0.349,0.629
10,CACM-1749,64,0.344,0.629
10,CACM-2645,65,0.338,0.629
10,CACM-3043,66,0.333,0.629
10,CACM-1008,67,0.328,0.629
10,CACM-2719,68,0.324,0.629
10,CACM-0987,69,0.319,0.629
10,CACM-2906,70,0.314,0.629
10,CACM-2717,71,0.310,0.629
10,CACM-0825,72,0.306,0.629
10,CACM-1485,73,0.301,0.629
10,CACM-1200,74,0.297,0.629
10,CACM-1788,75,0.293,0.629
10,CACM-1135,76,0.289,0.629
10,CACM-1554,77,0.286,0.629
10,CACM-2938,78,0.282,0.629
10,CACM-1255,79,0.278,0.629
10,CACM-1902,80,0.275,0.629
10,CACM-2534,81,0.272,0.629
10,CACM-2971,82,0.268,0.629
10,CACM-3121,83,0.265,0.629
10,CACM-1728,84,0.262,0.629
10,CACM-2065,85,0.259,0.629
10,CACM-1550,86,0.256,0.629
10,CACM-2705,87,0.253,0.629
10,CACM-3030,88,0.250,0.629
10,CACM-3175,89,0.247,0.629
10,CACM-1937,90,0.244,0.629
10,CACM-2299,91,0.242,0.629
10,CACM-2265,92,0.239,0.629
10,CACM-1680,93,0.237,0.629
10,CACM-1264,94,0.234,0.629
10,CACM-1852,95,0.232,0.629
10,CACM-1457,96,0.229,0.629
10,CACM-1409,97,0.227,0.629
10,CACM-2162,98,0.224,0.629
10,CACM-2515,99,0.222,0.629
10,CACM-0046,100,0.220,0.629
11,CACM-3077,1,0.000,0.000
11,CACM-2906,2,0.500,0.053
11,CACM-2699,3,0.667,0.105
11,CACM-2717,4,0.500,0.105
11,CACM-1835,5,0.400,0.105
11,CACM-1923,6,0.500,0.158
11,CACM-2705,7,0.429,0.158
11,CACM-2716,8,0.500,0.211
11,CACM-1860,9,0.444,0.211
11,CACM-2198,10,0.400,0.211
11,CACM-2246,11,0.455,0.263
11,CACM-2316,12,0.500,0.316
11,CACM-3150,13,0.538,0.368
11,CACM-2527,14,0.571,0.421
11,CACM-2898,15,0.533,0.421
11,CACM-1485,16,0.500,0.421
11,CACM-2138,17,0.471,0.421
11,CACM-3148,18,0.444,0.421
11,CACM-2081,19,0.421,0.421
11,CACM-2320,20,0.400,0.421
11,CACM-2003,21,0.381,0.421
11,CACM-1852,22,0.364,0.421
11,CACM-2593,23,0.348,0.421
11,CACM-2314,24,0.333,0.421
11,CACM-2411,25,0.320,0.421
11,CACM-1188,26,0.346,0.474
11,CACM-1788,27,0.333,0.474
11,CACM-3105,28,0.321,0.474
11,CACM-2873,29,0.310,0.474
11,CACM-3080,30,0.300,0.474
11,CACM-1470,31,0.290,0.474
11,CACM-2406,32,0.281,0.474
11,CACM-1861,33,0.273,0.474
11,CACM-1703,34,0.265,0.474
11,CACM-2937,35,0.257,0.474
11,CACM-2718,36,0.250,0.474
11,CACM-2971,37,0.243,0.474
11,CACM-2091,38,0.237,0.474
11,CACM-2651,39,0.231,0.474
11,CACM-2959,40,0.225,0.474
11,CACM-0724,41,0.220,0.474
11,CACM-3171,42,0.214,0.474
11,CACM-2126,43,0.209,0.474
11,CACM-2542,44,0.205,0.474
11,CACM-2148,45,0.200,0.474
11,CACM-2254,46,0.196,0.474
11,CACM-2652,47,0.191,0.474
11,CACM-2546,48,0.188,0.474
11,CACM-3101,49,0.184,0.474
11,CACM-1747,50,0.180,0.474
11,CACM-2842,51,0.176,0.474
11,CACM-1693,52,0.173,0.474
11,CACM-2939,53,0.170,0.474
11,CACM-2787,54,0.167,0.474
11,CACM-2922,55,0.164,0.474
11,CACM-0731,56,0.161,0.474
11,CACM-1162,57,0.158,0.474
11,CACM-1959,58,0.155,0.474
11,CACM-2661,59,0.153,0.474
11,CACM-0265,60,0.150,0.474
11,CACM-2295,61,0.148,0.474
11,CACM-3102,62,0.145,0.474
11,CACM-2645,63,0.143,0.474
11,CACM-1902,64,0.141,0.474
11,CACM-0616,65,0.138,0.474
11,CACM-2317,66,0.136,0.474
11,CACM-1183,67,0.134,0.474
11,CACM-2887,68,0.132,0.474
11,CACM-2264,69,0.130,0.474
11,CACM-3198,70,0.129,0.474
11,CACM-3030,71,0.127,0.474
11,CACM-1676,72,0.125,0.474
11,CACM-2785,73,0.123,0.474
11,CACM-1457,74,0.122,0.474
11,CACM-1043,75,0.133,0.526
11,CACM-1588,76,0.132,0.526
11,CACM-1395,77,0.130,0.526
11,CACM-2704,78,0.128,0.526
11,CACM-2915,79,0.127,0.526
11,CACM-0795,80,0.125,0.526
11,CACM-2644,81,0.123,0.526
11,CACM-2034,82,0.122,0.526
11,CACM-1348,83,0.120,0.526
11,CACM-2732,84,0.119,0.526
11,CACM-2867,85,0.118,0.526
11,CACM-1937,86,0.116,0.526
11,CACM-0987,87,0.115,0.526
11,CACM-1135,88,0.114,0.526
11,CACM-2060,89,0.112,0.526
11,CACM-1098,90,0.111,0.526
11,CACM-1469,91,0.110,0.526
11,CACM-2305,92,0.109,0.526
11,CACM-2252,93,0.108,0.526
11,CACM-2923,94,0.117,0.579
11,CACM-1459,95,0.116,0.579
11,CACM-1484,96,0.115,0.579
11,CACM-1253,97,0.113,0.579
11,CACM-2929,98,0.112,0.579
11,CACM-2739,99,0.111,0.579
11,CACM-2765,100,0.110,0.579
12,CACM-3127,1,1.000,0.200
12,CACM-2740,2,0.500,0.200
12,CACM-2379,3,0.333,0.200
12,CACM-1749,4,0.250,0.200
12,CACM-2080,5,0.400,0.400
12,CACM-2522,6,0.333,0.400
12,CACM-1747,7,0.286,0.400
12,CACM-2378,8,0.250,0.400
12,CACM-2246,9,0.333,0.600
12,CACM-3068,10,0.300,0.600
12,CACM-2424,11,0.273,0.600
12,CACM-1750,12,0.250,0.600
12,CACM-1728,13,0.231,0.600
12,CACM-1751,14,0.214,0.600
12,CACM-1753,15,0.200,0.600
12,CACM-2151,16,0.188,0.600
12,CACM-2629,17,0.235,0.800
12,CACM-2867,18,0.222,0.800
12,CACM-2542,19,0.211,0.800
12,CACM-2320,20,0.200,0.800
12,CACM-2920,21,0.190,0.800
12,CACM-2582,22,0.182,0.800
12,CACM-1698,23,0.174,0.800
12,CACM-2358,24,0.167,0.800
12,CACM-2317,25,0.160,0.800
12,CACM-2372,26,0.154,0.800
12,CACM-2003,27,0.148,0.800
12,CACM-2450,28,0.143,0.800
12,CACM-2668,29,0.138,0.800
12,CACM-2342,30,0.133,0.800
12,CACM-2319,31,0.129,0.800
12,CACM-3174,32,0.125,0.800
12,CACM-1657,33,0.121,0.800
12,CACM-2681,34,0.118,0.800
12,CACM-2741,35,0.114,0.800
12,CACM-2812,36,0.111,0.800
12,CACM-3025,37,0.108,0.800
12,CACM-1827,38,0.105,0.800
12,CACM-1752,39,0.103,0.800
12,CACM-1518,40,0.100,0.800
12,CACM-2632,41,0.098,0.800
12,CACM-1892,42,0.095,0.800
12,CACM-3141,43,0.093,0.800
12,CACM-2597,44,0.091,0.800
12,CACM-2928,45,0.089,0.800
12,CACM-1960,46,0.087,0.800
12,CACM-2624,47,0.085,0.800
12,CACM-3006,48,0.083,0.800
12,CACM-2541,49,0.082,0.800
12,CACM-1462,50,0.080,0.800
12,CACM-3072,51,0.078,0.800
12,CACM-3128,52,0.077,0.800
12,CACM-3140,53,0.075,0.800
12,CACM-3137,54,0.074,0.800
12,CACM-2138,55,0.073,0.800
12,CACM-2859,56,0.071,0.800
12,CACM-2868,57,0.070,0.800
12,CACM-2357,58,0.069,0.800
12,CACM-1923,59,0.068,0.800
12,CACM-2374,60,0.067,0.800
12,CACM-1901,61,0.066,0.800
12,CACM-2869,62,0.065,0.800
12,CACM-2482,63,0.063,0.800
12,CACM-1680,64,0.062,0.800
12,CACM-1484,65,0.062,0.800
12,CACM-2017,66,0.061,0.800
12,CACM-1591,67,0.060,0.800
12,CACM-2840,68,0.059,0.800
12,CACM-3028,69,0.058,0.800
12,CACM-2376,70,0.057,0.800
12,CACM-1854,71,0.056,0.800
12,CACM-1964,72,0.056,0.800
12,CACM-3000,73,0.055,0.800
12,CACM-2069,74,0.054,0.800
12,CACM-2356,75,0.053,0.800
12,CACM-2311,76,0.053,0.800
12,CACM-3067,77,0.052,0.800
12,CACM-1647,78,0.051,0.800
12,CACM-2247,79,0.051,0.800
12,CACM-1541,80,0.050,0.800
12,CACM-2297,81,0.049,0.800
12,CACM-1930,82,0.049,0.800
12,CACM-2626,83,0.048,0.800
12,CACM-2865,84,0.048,0.800
12,CACM-2667,85,0.047,0.800
12,CACM-2262,86,0.047,0.800
12,CACM-3080,87,0.046,0.800
12,CACM-2277,88,0.045,0.800
12,CACM-2228,89,0.045,0.800
12,CACM-2798,90,0.044,0.800
12,CACM-1519,91,0.044,0.800
12,CACM-3153,92,0.043,0.800
12,CACM-2914,93,0.043,0.800
12,CACM-2795,94,0.043,0.800
12,CACM-3147,95,0.042,0.800
12,CACM-2365,96,0.042,0.800
12,CACM-0731,97,0.041,0.800
12,CACM-1682,98,0.041,0.800
12,CACM-2895,99,0.040,0.800
12,CACM-2669,100,0.040,0.800
13,CACM-1947,1,1.000,0.091
13,CACM-1223,2,1.000,0.182
13,CACM-2897,3,1.000,0.273
13,CACM-1807,4,1.000,0.364
13,CACM-1676,5,0.800,0.364
13,CACM-2495,6,0.833,0.455
13,CACM-3080,7,0.714,0.455
13,CACM-1551,8,0.750,0.545
13,CACM-2411,9,0.667,0.545
13,CACM-2423,10,0.600,0.545
13,CACM-2253,11,0.545,0.545
13,CACM-3189,12,0.500,0.545
13,CACM-1795,13,0.538,0.636
13,CACM-2433,14,0.500,0.636
13,CACM-0123,15,0.467,0.636
13,CACM-2877,16,0.438,0.636
13,CACM-1886,17,0.412,0.636
13,CACM-2923,18,0.389,0.636
13,CACM-1756,19,0.368,0.636
13,CACM-2944,20,0.350,0.636
13,CACM-1613,21,0.333,0.636
13,CACM-1305,22,0.318,0.636
13,CACM-2835,23,0.304,0.636
13,CACM-2616,24,0.292,0.636
13,CACM-1234,25,0.280,0.636
13,CACM-1647,26,0.269,0.636
13,CACM-1160,27,0.259,0.636
13,CACM-3054,28,0.250,0.636
13,CACM-1670,29,0.241,0.636
13,CACM-2929,30,0.233,0.636
13,CACM-2586,31,0.226,0.636
13,CACM-3066,32,0.219,0.636
13,CACM-1465,33,0.212,0.636
13,CACM-0066,34,0.206,0.636
13,CACM-2491,35,0.200,0.636
13,CACM-0413,36,0.194,0.636
13,CACM-1629,37,0.189,0.636
13,CACM-2699,38,0.184,0.636
13,CACM-1651,39,0.179,0.636
13,CACM-1231,40,0.200,0.727
13,CACM-2701,41,0.195,0.727
13,CACM-3005,42,0.190,0.727
13,CACM-2904,43,0.186,0.727
13,CACM-1362,44,0.182,0.727
13,CACM-1195,45,0.178,0.727
13,CACM-2719,46,0.174,0.727
13,CACM-3110,47,0.170,0.727
13,CACM-2290,48,0.167,0.727
13,CACM-1523,49,0.163,0.727
13,CACM-1183,50,0.160,0.727
13,CACM-3069,51,0.157,0.727
13,CACM-3024,52,0.154,0.727
13,CACM-1649,53,0.151,0.727
13,CACM-2748,54,0.148,0.727
13,CACM-1655,55,0.145,0.727
13,CACM-1646,56,0.143,0.727
13,CACM-2667,57,0.140,0.727
13,CACM-0104,58,0.138,0.727
13,CACM-1122,59,0.136,0.727
13,CACM-1542,60,0.133,0.727
13,CACM-3125,61,0.131,0.727
13,CACM-2945,62,0.129,0.727
13,CACM-1254,63,0.127,0.727
13,CACM-0598,64,0.125,0.727
13,CACM-0048,65,0.123,0.727
13,CACM-1706,66,0.121,0.727
13,CACM-2850,67,0.119,0.727
13,CACM-1757,68,0.118,0.727
13,CACM-2716,69,0.116,0.727
13,CACM-2802,70,0.114,0.727
13,CACM-1135,71,0.113,0.727
13,CACM-3201,72,0.111,0.727
13,CACM-3171,73,0.110,0.727
13,CACM-1410,74,0.108,0.727
13,CACM-1173,75,0.107,0.727
13,CACM-2107,76,0.105,0.727
13,CACM-2834,77,0.104,0.727
13,CACM-1162,78,0.103,0.727
13,CACM-1503,79,0.101,0.727
13,CACM-1323,80,0.100,0.727
13,CACM-1365,81,0.099,0.727
13,CACM-0964,82,0.098,0.727
13,CACM-0728,83,0.096,0.727
13,CACM-3203,84,0.095,0.727
13,CACM-2126,85,0.094,0.727
13,CACM-1352,86,0.093,0.727
13,CACM-2645,87,0.092,0.727
13,CACM-1345,88,0.091,0.727
13,CACM-2821,89,0.090,0.727
13,CACM-1788,90,0.089,0.727
13,CACM-1992,91,0.088,0.727
13,CACM-1053,92,0.087,0.727
13,CACM-0333,93,0.086,0.727
13,CACM-0205,94,0.085,0.727
13,CACM-0265,95,0.084,0.727
13,CACM-0474,96,0.083,0.727
13,CACM-2365,97,0.082,0.727
13,CACM-1739,98,0.082,0.727
13,CACM-2898,99,0.081,0.727
13,CACM-0093,100,0.080,0.727
14,CACM-2146,1,1.000,0.023
14,CACM-0861,2,0.500,0.023
14,CACM-2348,3,0.667,0.045
14,CACM-0479,4,0.500,0.045
14,CACM-2563,5,0.600,0.068
14,CACM-2397,6,0.667,0.091
14,CACM-2743,7,0.571,0.091
14,CACM-1117,8,0.500,0.091
14,CACM-0677,9,0.444,0.091
14,CACM-2679,10,0.500,0.114
14,CACM-2973,11,0.455,0.114
14,CACM-2176,12,0.500,0.136
14,CACM-0865,13,0.462,0.136
14,CACM-2191,14,0.500,0.159
14,CACM-2716,15,0.533,0.182
14,CACM-2041,16,0.562,0.205
14,CACM-0851,17,0.529,0.205
14,CACM-0856,18,0.500,0.205
14,CACM-2017,19,0.526,0.227
14,CACM-3075,20,0.550,0.250
14,CACM-1980,21,0.571,0.273
14,CACM-2108,22,0.591,0.295
14,CACM-0857,23,0.565,0.295
14,CACM-2118,24,0.583,0.318
14,CACM-2976,25,0.560,0.318
14,CACM-0299,26,0.538,0.318
14,CACM-0264,27,0.519,0.318
14,CACM-0862,28,0.500,0.318
14,CACM-1841,29,0.483,0.318
14,CACM-2272,30,0.500,0.341
14,CACM-1956,31,0.516,0.364
14,CACM-0854,32,0.500,0.364
14,CACM-0860,33,0.485,0.364
14,CACM-1919,34,0.500,0.386
14,CACM-2715,35,0.486,0.386
14,CACM-2222,36,0.472,0.386
14,CACM-2710,37,0.459,0.386
14,CACM-3132,38,0.447,0.386
14,CACM-1724,39,0.462,0.409
14,CACM-2042,40,0.450,0.409
14,CACM-2337,41,0.463,0.432
14,CACM-3087,42,0.452,0.432
14,CACM-1930,43,0.442,0.432
14,CACM-3054,44,0.432,0.432
14,CACM-2901,45,0.422,0.432
14,CACM-0850,46,0.413,0.432
14,CACM-0132,47,0.404,0.432
14,CACM-0662,48,0.396,0.432
14,CACM-0701,49,0.388,0.432
14,CACM-1867,50,0.380,0.432
14,CACM-1969,51,0.392,0.455
14,CACM-0074,52,0.385,0.455
14,CACM-2953,53,0.377,0.455
14,CACM-0563,54,0.370,0.455
14,CACM-2216,55,0.364,0.455
14,CACM-0827,56,0.357,0.455
14,CACM-0853,57,0.351,0.455
14,CACM-0648,58,0.345,0.455
14,CACM-0841,59,0.339,0.455
14,CACM-0232,60,0.333,0.455
14,CACM-1796,61,0.328,0.455
14,CACM-2007,62,0.323,0.455
14,CACM-1660,63,0.317,0.455
14,CACM-1952,64,0.312,0.455
14,CACM-0863,65,0.308,0.455
14,CACM-0866,66,0.303,0.455
14,CACM-2508,67,0.299,0.455
14,CACM-2664,68,0.309,0.477
14,CACM-1953,69,0.304,0.477
14,CACM-2362,70,0.300,0.477
14,CACM-2957,71,0.296,0.477
14,CACM-2388,72,0.292,0.477
14,CACM-2830,73,0.288,0.477
14,CACM-2505,74,0.284,0.477
14,CACM-2417,75,0.280,0.477
14,CACM-2069,76,0.276,0.477
14,CACM-2306,77,0.273,0.477
14,CACM-2863,78,0.269,0.477
14,CACM-2576,79,0.266,0.477
14,CACM-1831,80,0.263,0.477
14,CACM-1812,81,0.259,0.477
14,CACM-1840,82,0.256,0.477
14,CACM-1894,83,0.253,0.477
14,CACM-1716,84,0.250,0.477
14,CACM-2057,85,0.247,0.477
14,CACM-1537,86,0.244,0.477
14,CACM-1967,87,0.241,0.477
14,CACM-2797,88,0.239,0.477
14,CACM-1638,89,0.236,0.477
14,CACM-1772,90,0.233,0.477
14,CACM-2212,91,0.231,0.477
14,CACM-2214,92,0.228,0.477
14,CACM-1639,93,0.226,0.477
14,CACM-2063,94,0.223,0.477
14,CACM-2190,95,0.221,0.477
14,CACM-1532,96,0.219,0.477
14,CACM-1776,97,0.216,0.477
14,CACM-1779,98,0.214,0.477
14,CACM-1778,99,0.212,0.477
14,CACM-3178,100,0.210,0.477
15,CACM-1947,1,1.000,0.100
15,CACM-2701,2,1.000,0.200
15,CACM-1807,3,0.667,0.200
15,CACM-2897,4,0.500,0.200
15,CACM-2835,5,0.400,0.200
15,CACM-2923,6,0.333,0.200
15,CACM-3125,7,0.286,0.200
15,CACM-3080,8,0.250,0.200
15,CACM-2877,9,0.222,0.200
15,CACM-2253,10,0.200,0.200
15,CACM-3069,11,0.182,0.200
15,CACM-2944,12,0.167,0.200
15,CACM-3054,13,0.154,0.200
15,CACM-2929,14,0.143,0.200
15,CACM-2616,15,0.133,0.200
15,CACM-1795,16,0.125,0.200
15,CACM-2812,17,0.118,0.200
15,CACM-2904,18,0.111,0.200
15,CACM-1223,19,0.105,0.200
15,CACM-1886,20,0.100,0.200
15,CACM-2411,21,0.095,0.200
15,CACM-2495,22,0.136,0.300
15,CACM-2344,23,0.130,0.300
15,CACM-1231,24,0.167,0.400
15,CACM-2716,25,0.160,0.400
15,CACM-2953,26,0.154,0.400
15,CACM-2903,27,0.148,0.400
15,CACM-1676,28,0.143,0.400
15,CACM-2423,29,0.138,0.400
15,CACM-2969,30,0.133,0.400
15,CACM-2433,31,0.129,0.400
15,CACM-2195,32,0.125,0.400
15,CACM-3020,33,0.121,0.400
15,CACM-2537,34,0.118,0.400
15,CACM-2464,35,0.114,0.400
15,CACM-1658,36,0.111,0.400
15,CACM-2699,37,0.108,0.400
15,CACM-1564,38,0.105,0.400
15,CACM-2388,39,0.103,0.400
15,CACM-1234,40,0.100,0.400
15,CACM-2858,41,0.098,0.400
15,CACM-3018,42,0.095,0.400
15,CACM-1974,43,0.093,0.400
15,CACM-2836,44,0.091,0.400
15,CACM-1195,45,0.089,0.400
15,CACM-2680,46,0.087,0.400
15,CACM-0104,47,0.085,0.400
15,CACM-2719,48,0.083,0.400
15,CACM-1719,49,0.082,0.400
15,CACM-2964,50,0.080,0.400
15,CACM-2134,51,0.078,0.400
15,CACM-1551,52,0.096,0.500
15,CACM-2290,53,0.094,0.500
15,CACM-0396,54,0.093,0.500
15,CACM-1613,55,0.109,0.600
15,CACM-2451,56,0.107,0.600
15,CACM-1410,57,0.105,0.600
15,CACM-2142,58,0.103,0.600
15,CACM-2611,59,0.102,0.600
15,CACM-2210,60,0.100,0.600
15,CACM-2945,61,0.098,0.600
15,CACM-2188,62,0.097,0.600
15,CACM-2667,63,0.095,0.600
15,CACM-2133,64,0.094,0.600
15,CACM-2321,65,0.092,0.600
15,CACM-0693,66,0.091,0.600
15,CACM-2940,67,0.090,0.600
15,CACM-2570,68,0.088,0.600
