"Query ID", "Doc ID", "Ranking", "Precision", "Recall"
8,CACM-2969,34,0.059,0.667
8,CACM-2358,35,0.057,0.667
8,CACM-3126,36,0.056,0.667
8,CACM-2522,37,0.054,0.667
8,CACM-1751,38,0.053,0.667
8,CACM-2830,39,0.051,0.667
8,CACM-3158,40,0.050,0.667
8,CACM-3133,41,0.049,0.667
8,CACM-0040,42,0.048,0.667
8,CACM-1879,43,0.047,0.667
8,CACM-2109,44,0.045,0.667
8,CACM-1611,45,0.044,0.667
8,CACM-1247,46,0.043,0.667
8,CACM-2849,47,0.064,1.000
8,CACM-2111,48,0.062,1.000
8,CACM-3038,49,0.061,1.000
8,CACM-2203,50,0.060,1.000
8,CACM-0441,51,0.059,1.000
8,CACM-1728,52,0.058,1.000
8,CACM-2712,53,0.057,1.000
8,CACM-2614,54,0.056,1.000
8,CACM-1680,55,0.055,1.000
8,CACM-2320,56,0.054,1.000
8,CACM-3076,57,0.053,1.000
8,CACM-3127,58,0.052,1.000
8,CACM-1877,59,0.051,1.000
8,CACM-2454,60,0.050,1.000
8,CACM-2515,61,0.049,1.000
8,CACM-0820,62,0.048,1.000
8,CACM-2632,63,0.048,1.000
8,CACM-2500,64,0.047,1.000
8,CACM-3110,65,0.046,1.000
8,CACM-2840,66,0.045,1.000
8,CACM-2297,67,0.045,1.000
8,CACM-1735,68,0.044,1.000
8,CACM-2317,69,0.043,1.000
8,CACM-1261,70,0.043,1.000
8,CACM-2151,71,0.042,1.000
8,CACM-2950,72,0.042,1.000
8,CACM-1591,73,0.041,1.000
8,CACM-3082,74,0.041,1.000
8,CACM-0144,75,0.040,1.000
8,CACM-2499,76,0.039,1.000
8,CACM-2138,77,0.039,1.000
8,CACM-2274,78,0.038,1.000
8,CACM-2095,79,0.038,1.000
8,CACM-1462,80,0.037,1.000
8,CACM-3141,81,0.037,1.000
8,CACM-2578,82,0.037,1.000
8,CACM-1846,83,0.036,1.000
8,CACM-2798,84,0.036,1.000
8,CACM-2597,85,0.035,1.000
8,CACM-2372,86,0.035,1.000
8,CACM-2988,87,0.034,1.000
8,CACM-2377,88,0.034,1.000
8,CACM-0071,89,0.034,1.000
8,CACM-2920,90,0.033,1.000
8,CACM-2080,91,0.033,1.000
8,CACM-3059,92,0.033,1.000
8,CACM-2258,93,0.032,1.000
8,CACM-2319,94,0.032,1.000
8,CACM-1938,95,0.032,1.000
8,CACM-2905,96,0.031,1.000
8,CACM-3072,97,0.031,1.000
8,CACM-1226,98,0.031,1.000
8,CACM-2621,99,0.030,1.000
8,CACM-2379,100,0.030,1.000
9,CACM-3068,1,1.000,0.111
9,CACM-2372,2,1.000,0.222
9,CACM-2621,3,0.667,0.222
9,CACM-3158,4,0.750,0.333
9,CACM-3174,5,0.600,0.333
9,CACM-2870,6,0.667,0.444
9,CACM-1808,7,0.571,0.444
9,CACM-3128,8,0.625,0.556
9,CACM-3076,9,0.556,0.556
9,CACM-1928,10,0.500,0.556
9,CACM-1745,11,0.455,0.556
9,CACM-1747,12,0.417,0.556
9,CACM-3181,13,0.385,0.556
9,CACM-3082,14,0.357,0.556
9,CACM-2111,15,0.333,0.556
9,CACM-3182,16,0.312,0.556
9,CACM-2578,17,0.294,0.556
9,CACM-2951,18,0.278,0.556
9,CACM-2317,19,0.263,0.556
9,CACM-2424,20,0.250,0.556
9,CACM-2949,21,0.238,0.556
9,CACM-2988,22,0.227,0.556
9,CACM-3111,23,0.261,0.667
9,CACM-3141,24,0.250,0.667
9,CACM-2626,25,0.240,0.667
9,CACM-2840,26,0.231,0.667
9,CACM-1750,27,0.222,0.667
9,CACM-2151,28,0.214,0.667
9,CACM-2622,29,0.207,0.667
9,CACM-3177,30,0.233,0.778
9,CACM-2345,31,0.226,0.778
9,CACM-2741,32,0.219,0.778
9,CACM-2867,33,0.212,0.778
9,CACM-3038,34,0.206,0.778
9,CACM-1728,35,0.200,0.778
9,CACM-2358,36,0.194,0.778
9,CACM-3011,37,0.189,0.778
9,CACM-1387,38,0.184,0.778
9,CACM-2046,39,0.179,0.778
9,CACM-2407,40,0.175,0.778
9,CACM-2632,41,0.195,0.889
9,CACM-2869,42,0.190,0.889
9,CACM-2198,43,0.186,0.889
9,CACM-1341,44,0.182,0.889
9,CACM-2776,45,0.178,0.889
9,CACM-1959,46,0.174,0.889
9,CACM-3028,47,0.170,0.889
9,CACM-1247,48,0.167,0.889
9,CACM-2849,49,0.163,0.889
9,CACM-3137,50,0.160,0.889
9,CACM-2882,51,0.157,0.889
9,CACM-2522,52,0.154,0.889
9,CACM-3025,53,0.151,0.889
9,CACM-2888,54,0.148,0.889
9,CACM-2479,55,0.145,0.889
9,CACM-1978,56,0.143,0.889
9,CACM-2406,57,0.140,0.889
9,CACM-1572,58,0.138,0.889
9,CACM-2138,59,0.136,0.889
9,CACM-3150,60,0.133,0.889
9,CACM-2852,61,0.131,0.889
9,CACM-2876,62,0.145,1.000
9,CACM-2525,63,0.143,1.000
9,CACM-2812,64,0.141,1.000
9,CACM-1636,65,0.138,1.000
9,CACM-2080,66,0.136,1.000
9,CACM-2371,67,0.134,1.000
9,CACM-2163,68,0.132,1.000
9,CACM-2995,69,0.130,1.000
9,CACM-1489,70,0.129,1.000
9,CACM-0637,71,0.127,1.000
9,CACM-2969,72,0.125,1.000
9,CACM-2567,73,0.123,1.000
9,CACM-1844,74,0.122,1.000
9,CACM-3026,75,0.120,1.000
9,CACM-1196,76,0.118,1.000
9,CACM-2950,77,0.117,1.000
9,CACM-2168,78,0.115,1.000
9,CACM-1751,79,0.114,1.000
9,CACM-3183,80,0.113,1.000
9,CACM-1892,81,0.111,1.000
9,CACM-1748,82,0.110,1.000
9,CACM-2127,83,0.108,1.000
9,CACM-2945,84,0.107,1.000
9,CACM-3148,85,0.106,1.000
9,CACM-1951,86,0.105,1.000
9,CACM-2985,87,0.103,1.000
9,CACM-0417,88,0.102,1.000
9,CACM-0822,89,0.101,1.000
9,CACM-2165,90,0.100,1.000
9,CACM-2798,91,0.099,1.000
9,CACM-0059,92,0.098,1.000
9,CACM-1781,93,0.097,1.000
9,CACM-3070,94,0.096,1.000
9,CACM-3021,95,0.095,1.000
9,CACM-2298,96,0.094,1.000
9,CACM-3059,97,0.093,1.000
9,CACM-0046,98,0.092,1.000
9,CACM-1846,99,0.091,1.000
9,CACM-2320,100,0.090,1.000
10,CACM-2785,1,1.000,0.029
10,CACM-2266,2,0.500,0.029
10,CACM-2685,3,0.667,0.057
10,CACM-1795,4,0.750,0.086
10,CACM-2700,5,0.800,0.114
10,CACM-1158,6,0.833,0.143
10,CACM-3075,7,0.857,0.171
10,CACM-1262,8,0.875,0.200
10,CACM-2895,9,0.889,0.229
10,CACM-2973,10,0.800,0.229
10,CACM-2714,11,0.818,0.257
10,CACM-2896,12,0.833,0.286
10,CACM-1601,13,0.846,0.314
10,CACM-3059,14,0.786,0.314
10,CACM-1302,15,0.733,0.314
10,CACM-1828,16,0.688,0.314
10,CACM-0950,17,0.647,0.314
10,CACM-3156,18,0.667,0.343
10,CACM-1468,19,0.632,0.343
10,CACM-2865,20,0.600,0.343
10,CACM-0141,21,0.571,0.343
10,CACM-2401,22,0.545,0.343
10,CACM-2342,23,0.565,0.371
10,CACM-2851,24,0.583,0.400
10,CACM-0392,25,0.560,0.400
10,CACM-2557,26,0.538,0.400
10,CACM-2182,27,0.519,0.400
10,CACM-1536,28,0.500,0.400
10,CACM-2195,29,0.483,0.400
10,CACM-1569,30,0.467,0.400
10,CACM-2175,31,0.452,0.400
10,CACM-3073,32,0.438,0.400
10,CACM-1747,33,0.455,0.429
10,CACM-2570,34,0.441,0.429
10,CACM-1846,35,0.429,0.429
10,CACM-2080,36,0.417,0.429
10,CACM-2433,37,0.432,0.457
10,CACM-1008,38,0.421,0.457
10,CACM-2838,39,0.410,0.457
10,CACM-2727,40,0.400,0.457
10,CACM-1471,41,0.415,0.486
10,CACM-3044,42,0.405,0.486
10,CACM-2289,43,0.419,0.514
10,CACM-1200,44,0.409,0.514
10,CACM-1554,45,0.400,0.514
10,CACM-1603,46,0.391,0.514
10,CACM-2740,47,0.383,0.514
10,CACM-1613,48,0.396,0.543
10,CACM-1957,49,0.388,0.543
10,CACM-0320,50,0.380,0.543
10,CACM-2514,51,0.373,0.543
10,CACM-1959,52,0.365,0.543
10,CACM-3175,53,0.358,0.543
10,CACM-2114,54,0.352,0.543
10,CACM-2898,55,0.345,0.543
10,CACM-2376,56,0.357,0.571
10,CACM-1341,57,0.351,0.571
10,CACM-1960,58,0.345,0.571
10,CACM-2515,59,0.339,0.571
10,CACM-1325,60,0.333,0.571
10,CACM-2723,61,0.328,0.571
10,CACM-1409,62,0.323,0.571
10,CACM-1854,63,0.317,0.571
10,CACM-1928,64,0.312,0.571
10,CACM-2497,65,0.308,0.571
10,CACM-1811,66,0.318,0.600
10,CACM-2967,67,0.313,0.600
10,CACM-2692,68,0.309,0.600
10,CACM-0034,69,0.304,0.600
10,CACM-0035,70,0.300,0.600
10,CACM-1411,71,0.296,0.600
10,CACM-1708,72,0.292,0.600
10,CACM-1819,73,0.288,0.600
10,CACM-2135,74,0.284,0.600
10,CACM-1644,75,0.280,0.600
10,CACM-2824,76,0.276,0.600
10,CACM-3166,77,0.273,0.600
10,CACM-2340,78,0.269,0.600
10,CACM-2707,79,0.266,0.600
10,CACM-2918,80,0.263,0.600
10,CACM-1363,81,0.259,0.600
10,CACM-1934,82,0.256,0.600
10,CACM-3085,83,0.253,0.600
10,CACM-2081,84,0.250,0.600
10,CACM-1498,85,0.247,0.600
10,CACM-1696,86,0.244,0.600
10,CACM-1199,87,0.241,0.600
10,CACM-1010,88,0.239,0.600
10,CACM-1309,89,0.236,0.600
10,CACM-2634,90,0.233,0.600
10,CACM-2263,91,0.231,0.600
10,CACM-2129,92,0.228,0.600
10,CACM-1474,93,0.226,0.600
10,CACM-2847,94,0.223,0.600
10,CACM-2914,95,0.221,0.600
10,CACM-1933,96,0.219,0.600
10,CACM-3147,97,0.216,0.600
10,CACM-2251,98,0.214,0.600
10,CACM-2400,99,0.212,0.600
10,CACM-2567,100,0.210,0.600
11,CACM-2699,1,1.000,0.053
11,CACM-1923,2,1.000,0.105
11,CACM-2717,3,0.667,0.105
11,CACM-2906,4,0.750,0.158
11,CACM-3148,5,0.600,0.158
11,CACM-3171,6,0.500,0.158
11,CACM-3150,7,0.571,0.211
11,CACM-2527,8,0.625,0.263
11,CACM-2316,9,0.667,0.316
11,CACM-3077,10,0.600,0.316
11,CACM-2716,11,0.636,0.368
11,CACM-2198,12,0.583,0.368
11,CACM-2246,13,0.615,0.421
11,CACM-0724,14,0.571,0.421
11,CACM-2320,15,0.533,0.421
11,CACM-3080,16,0.500,0.421
11,CACM-1860,17,0.471,0.421
11,CACM-1872,18,0.444,0.421
11,CACM-0265,19,0.421,0.421
11,CACM-1861,20,0.400,0.421
11,CACM-2705,21,0.381,0.421
11,CACM-2091,22,0.364,0.421
11,CACM-2081,23,0.348,0.421
11,CACM-1835,24,0.333,0.421
11,CACM-1903,25,0.320,0.421
11,CACM-2787,26,0.308,0.421
11,CACM-1627,27,0.296,0.421
11,CACM-2003,28,0.286,0.421
11,CACM-2317,29,0.276,0.421
11,CACM-2034,30,0.267,0.421
11,CACM-0281,31,0.258,0.421
11,CACM-3057,32,0.250,0.421
11,CACM-0731,33,0.242,0.421
11,CACM-1642,34,0.235,0.421
11,CACM-1552,35,0.229,0.421
11,CACM-2898,36,0.222,0.421
11,CACM-0795,37,0.216,0.421
11,CACM-2593,38,0.211,0.421
11,CACM-0205,39,0.205,0.421
11,CACM-2603,40,0.200,0.421
11,CACM-2826,41,0.195,0.421
11,CACM-2398,42,0.190,0.421
11,CACM-1676,43,0.186,0.421
11,CACM-3123,44,0.182,0.421
11,CACM-3185,45,0.178,0.421
11,CACM-3101,46,0.174,0.421
11,CACM-0249,47,0.170,0.421
11,CACM-2867,48,0.167,0.421
11,CACM-1769,49,0.163,0.421
11,CACM-1098,50,0.160,0.421
11,CACM-1703,51,0.157,0.421
11,CACM-2873,52,0.154,0.421
11,CACM-1472,53,0.151,0.421
11,CACM-1366,54,0.148,0.421
11,CACM-2922,55,0.145,0.421
11,CACM-2295,56,0.143,0.421
11,CACM-1788,57,0.140,0.421
11,CACM-1459,58,0.138,0.421
11,CACM-2542,59,0.136,0.421
11,CACM-1462,60,0.133,0.421
11,CACM-1223,61,0.131,0.421
11,CACM-2897,62,0.129,0.421
11,CACM-1678,63,0.127,0.421
11,CACM-1466,64,0.125,0.421
11,CACM-0321,65,0.123,0.421
11,CACM-1852,66,0.121,0.421
11,CACM-1102,67,0.119,0.421
11,CACM-1138,68,0.118,0.421
11,CACM-1142,69,0.116,0.421
11,CACM-2406,70,0.114,0.421
11,CACM-1188,71,0.127,0.474
11,CACM-1720,72,0.125,0.474
11,CACM-2814,73,0.123,0.474
11,CACM-0463,74,0.122,0.474
11,CACM-1306,75,0.133,0.526
11,CACM-1425,76,0.132,0.526
11,CACM-0651,77,0.130,0.526
11,CACM-2645,78,0.128,0.526
11,CACM-0920,79,0.127,0.526
11,CACM-0762,80,0.125,0.526
11,CACM-1179,81,0.123,0.526
11,CACM-3130,82,0.122,0.526
11,CACM-0628,83,0.120,0.526
11,CACM-0479,84,0.119,0.526
11,CACM-1485,85,0.118,0.526
11,CACM-2765,86,0.116,0.526
11,CACM-2928,87,0.115,0.526
11,CACM-1496,88,0.114,0.526
11,CACM-1467,89,0.112,0.526
11,CACM-3119,90,0.111,0.526
11,CACM-2782,91,0.110,0.526
11,CACM-1641,92,0.109,0.526
11,CACM-2305,93,0.108,0.526
11,CACM-2710,94,0.117,0.579
11,CACM-2661,95,0.116,0.579
11,CACM-3105,96,0.115,0.579
11,CACM-2651,97,0.113,0.579
11,CACM-1553,98,0.112,0.579
11,CACM-0252,99,0.111,0.579
11,CACM-2647,100,0.110,0.579
12,CACM-3127,1,1.000,0.200
12,CACM-3068,2,0.500,0.200
12,CACM-2246,3,0.667,0.400
12,CACM-1461,4,0.500,0.400
12,CACM-1930,5,0.400,0.400
12,CACM-1462,6,0.333,0.400
12,CACM-2111,7,0.286,0.400
12,CACM-1728,8,0.250,0.400
12,CACM-2867,9,0.222,0.400
12,CACM-1247,10,0.200,0.400
12,CACM-2317,11,0.182,0.400
12,CACM-1750,12,0.167,0.400
12,CACM-2482,13,0.154,0.400
12,CACM-2372,14,0.143,0.400
12,CACM-2740,15,0.133,0.400
12,CACM-2840,16,0.125,0.400
12,CACM-2319,17,0.118,0.400
12,CACM-2069,18,0.111,0.400
12,CACM-2597,19,0.105,0.400
12,CACM-1680,20,0.100,0.400
12,CACM-2080,21,0.143,0.600
12,CACM-3025,22,0.136,0.600
12,CACM-2379,23,0.130,0.600
12,CACM-2424,24,0.125,0.600
12,CACM-1747,25,0.120,0.600
12,CACM-3196,26,0.115,0.600
12,CACM-2629,27,0.148,0.800
12,CACM-2320,28,0.143,0.800
12,CACM-2621,29,0.138,0.800
12,CACM-2151,30,0.133,0.800
12,CACM-2950,31,0.129,0.800
12,CACM-1751,32,0.125,0.800
12,CACM-1324,33,0.121,0.800
12,CACM-2138,34,0.118,0.800
12,CACM-2632,35,0.114,0.800
12,CACM-1923,36,0.111,0.800
12,CACM-2624,37,0.108,0.800
12,CACM-3174,38,0.105,0.800
12,CACM-2378,39,0.103,0.800
12,CACM-3141,40,0.100,0.800
12,CACM-2358,41,0.098,0.800
12,CACM-2522,42,0.095,0.800
12,CACM-1226,43,0.093,0.800
12,CACM-1951,44,0.091,0.800
12,CACM-1752,45,0.089,0.800
12,CACM-3026,46,0.087,0.800
12,CACM-1236,47,0.085,0.800
12,CACM-0322,48,0.083,0.800
12,CACM-2036,49,0.082,0.800
12,CACM-1892,50,0.080,0.800
12,CACM-3028,51,0.078,0.800
12,CACM-2541,52,0.077,0.800
12,CACM-3137,53,0.075,0.800
12,CACM-2374,54,0.074,0.800
12,CACM-2796,55,0.073,0.800
12,CACM-2297,56,0.071,0.800
12,CACM-1755,57,0.070,0.800
12,CACM-1472,58,0.069,0.800
12,CACM-1069,59,0.068,0.800
12,CACM-1591,60,0.067,0.800
12,CACM-2625,61,0.066,0.800
12,CACM-2868,62,0.065,0.800
12,CACM-2184,63,0.063,0.800
12,CACM-2920,64,0.062,0.800
12,CACM-2357,65,0.062,0.800
12,CACM-2972,66,0.061,0.800
12,CACM-2777,67,0.060,0.800
12,CACM-3006,68,0.059,0.800
12,CACM-2095,69,0.058,0.800
12,CACM-1050,70,0.057,0.800
12,CACM-3050,71,0.056,0.800
12,CACM-1464,72,0.056,0.800
12,CACM-2536,73,0.055,0.800
12,CACM-3105,74,0.054,0.800
12,CACM-2622,75,0.053,0.800
12,CACM-1647,76,0.053,0.800
12,CACM-2345,77,0.052,0.800
12,CACM-2311,78,0.051,0.800
12,CACM-2407,79,0.051,0.800
12,CACM-2219,80,0.050,0.800
12,CACM-0696,81,0.049,0.800
12,CACM-1519,82,0.049,0.800
12,CACM-2479,83,0.048,0.800
12,CACM-2283,84,0.048,0.800
12,CACM-2582,85,0.047,0.800
12,CACM-1534,86,0.047,0.800
12,CACM-3150,87,0.046,0.800
12,CACM-1877,88,0.045,0.800
12,CACM-1959,89,0.045,0.800
12,CACM-1854,90,0.044,0.800
12,CACM-1341,91,0.044,0.800
12,CACM-2849,92,0.043,0.800
12,CACM-2852,93,0.043,0.800
12,CACM-1517,94,0.043,0.800
12,CACM-2535,95,0.042,0.800
12,CACM-2882,96,0.042,0.800
12,CACM-2583,97,0.041,0.800
12,CACM-2542,98,0.041,0.800
12,CACM-1698,99,0.040,0.800
12,CACM-1810,100,0.040,0.800
13,CACM-1947,1,1.000,0.091
13,CACM-1795,2,1.000,0.182
13,CACM-2495,3,1.000,0.273
13,CACM-2897,4,1.000,0.364
13,CACM-3080,5,0.800,0.364
13,CACM-3054,6,0.667,0.364
13,CACM-2904,7,0.571,0.364
13,CACM-2253,8,0.500,0.364
13,CACM-2929,9,0.444,0.364
13,CACM-1886,10,0.400,0.364
13,CACM-2464,11,0.364,0.364
13,CACM-1564,12,0.333,0.364
13,CACM-2944,13,0.308,0.364
13,CACM-2491,14,0.286,0.364
13,CACM-2748,15,0.267,0.364
13,CACM-1807,16,0.312,0.455
13,CACM-2835,17,0.294,0.455
13,CACM-1231,18,0.333,0.545
13,CACM-1223,19,0.368,0.636
13,CACM-2423,20,0.350,0.636
13,CACM-2701,21,0.333,0.636
13,CACM-1655,22,0.318,0.636
13,CACM-1362,23,0.304,0.636
13,CACM-0048,24,0.292,0.636
13,CACM-1756,25,0.280,0.636
13,CACM-2611,26,0.269,0.636
13,CACM-2616,27,0.259,0.636
13,CACM-2858,28,0.250,0.636
13,CACM-1652,29,0.241,0.636
13,CACM-2834,30,0.233,0.636
13,CACM-2107,31,0.226,0.636
13,CACM-2964,32,0.219,0.636
13,CACM-2533,33,0.212,0.636
13,CACM-1992,34,0.206,0.636
13,CACM-2836,35,0.200,0.636
13,CACM-2344,36,0.194,0.636
13,CACM-1676,37,0.189,0.636
13,CACM-2133,38,0.184,0.636
13,CACM-2433,39,0.179,0.636
13,CACM-3066,40,0.175,0.636
13,CACM-2290,41,0.171,0.636
13,CACM-0195,42,0.167,0.636
13,CACM-2680,43,0.163,0.636
13,CACM-1651,44,0.159,0.636
13,CACM-0797,45,0.156,0.636
13,CACM-1757,46,0.152,0.636
13,CACM-2537,47,0.149,0.636
13,CACM-1289,48,0.146,0.636
13,CACM-2411,49,0.143,0.636
13,CACM-1670,50,0.140,0.636
13,CACM-1187,51,0.137,0.636
13,CACM-1064,52,0.135,0.636
13,CACM-1414,53,0.132,0.636
13,CACM-0230,54,0.130,0.636
13,CACM-1232,55,0.127,0.636
13,CACM-0066,56,0.125,0.636
13,CACM-1275,57,0.123,0.636
13,CACM-1973,58,0.121,0.636
13,CACM-0333,59,0.119,0.636
13,CACM-1066,60,0.117,0.636
13,CACM-1065,61,0.115,0.636
13,CACM-2586,62,0.113,0.636
13,CACM-3083,63,0.111,0.636
13,CACM-1204,64,0.109,0.636
13,CACM-3173,65,0.108,0.636
13,CACM-1786,66,0.106,0.636
13,CACM-2552,67,0.104,0.636
13,CACM-2716,68,0.103,0.636
13,CACM-2559,69,0.101,0.636
13,CACM-3125,70,0.100,0.636
13,CACM-0693,71,0.099,0.636
13,CACM-0093,72,0.097,0.636
13,CACM-1331,73,0.096,0.636
13,CACM-1523,74,0.095,0.636
13,CACM-3175,75,0.093,0.636
13,CACM-3018,76,0.092,0.636
13,CACM-2888,77,0.091,0.636
13,CACM-2195,78,0.090,0.636
13,CACM-3110,79,0.089,0.636
13,CACM-1345,80,0.087,0.636
13,CACM-3171,81,0.086,0.636
13,CACM-2801,82,0.085,0.636
13,CACM-2812,83,0.084,0.636
13,CACM-1195,84,0.083,0.636
13,CACM-3005,85,0.082,0.636
13,CACM-2953,86,0.081,0.636
13,CACM-1234,87,0.080,0.636
13,CACM-2134,88,0.080,0.636
13,CACM-0124,89,0.079,0.636
13,CACM-2579,90,0.089,0.727
13,CACM-1658,91,0.088,0.727
13,CACM-2877,92,0.087,0.727
13,CACM-1551,93,0.097,0.818
13,CACM-2969,94,0.096,0.818
13,CACM-0104,95,0.095,0.818
13,CACM-2715,96,0.094,0.818
13,CACM-1290,97,0.093,0.818
13,CACM-2185,98,0.092,0.818
13,CACM-2000,99,0.091,0.818
13,CACM-3053,100,0.090,0.818
14,CACM-2348,1,1.000,0.023
14,CACM-0132,2,0.500,0.023
14,CACM-2563,3,0.667,0.045
14,CACM-0662,4,0.500,0.045
14,CACM-0853,5,0.400,0.045
14,CACM-0701,6,0.333,0.045
14,CACM-2397,7,0.429,0.068
14,CACM-0841,8,0.375,0.068
14,CACM-0862,9,0.333,0.068
14,CACM-0857,10,0.300,0.068
14,CACM-0856,11,0.273,0.068
14,CACM-1724,12,0.333,0.091
14,CACM-2679,13,0.385,0.114
14,CACM-0860,14,0.357,0.114
14,CACM-2976,15,0.333,0.114
14,CACM-3075,16,0.375,0.136
14,CACM-0677,17,0.353,0.136
14,CACM-0371,18,0.333,0.136
14,CACM-1796,19,0.316,0.136
14,CACM-3164,20,0.300,0.136
14,CACM-2007,21,0.286,0.136
14,CACM-1660,22,0.273,0.136
14,CACM-1952,23,0.261,0.136
14,CACM-1342,24,0.250,0.136
14,CACM-2417,25,0.240,0.136
14,CACM-2830,26,0.231,0.136
14,CACM-0865,27,0.222,0.136
14,CACM-1953,28,0.214,0.136
14,CACM-2505,29,0.207,0.136
14,CACM-0861,30,0.200,0.136
14,CACM-2362,31,0.194,0.136
14,CACM-2716,32,0.219,0.159
14,CACM-0270,33,0.212,0.159
14,CACM-3017,34,0.206,0.159
14,CACM-1619,35,0.200,0.159
14,CACM-2146,36,0.222,0.182
14,CACM-2108,37,0.243,0.205
14,CACM-2797,38,0.237,0.205
14,CACM-3132,39,0.231,0.205
14,CACM-2257,40,0.225,0.205
14,CACM-1831,41,0.220,0.205
14,CACM-1957,42,0.214,0.205
14,CACM-2577,43,0.209,0.205
14,CACM-2689,44,0.205,0.205
14,CACM-2069,45,0.200,0.205
14,CACM-0776,46,0.196,0.205
14,CACM-0507,47,0.191,0.205
14,CACM-1191,48,0.188,0.205
14,CACM-0307,49,0.184,0.205
14,CACM-0049,50,0.180,0.205
14,CACM-2495,51,0.176,0.205
14,CACM-2586,52,0.173,0.205
14,CACM-2017,53,0.189,0.227
14,CACM-1930,54,0.185,0.227
14,CACM-2863,55,0.182,0.227
14,CACM-2583,56,0.179,0.227
14,CACM-2176,57,0.193,0.250
14,CACM-2704,58,0.190,0.250
14,CACM-0850,59,0.186,0.250
14,CACM-3196,60,0.183,0.250
14,CACM-1655,61,0.180,0.250
14,CACM-2408,62,0.177,0.250
14,CACM-1917,63,0.175,0.250
14,CACM-1121,64,0.172,0.250
14,CACM-0961,65,0.169,0.250
14,CACM-1668,66,0.167,0.250
14,CACM-1669,67,0.164,0.250
14,CACM-3126,68,0.162,0.250
14,CACM-1922,69,0.159,0.250
14,CACM-2279,70,0.157,0.250
14,CACM-1970,71,0.155,0.250
14,CACM-2173,72,0.153,0.250
14,CACM-2345,73,0.151,0.250
14,CACM-1992,74,0.149,0.250
14,CACM-1304,75,0.147,0.250
14,CACM-0093,76,0.145,0.250
14,CACM-1117,77,0.143,0.250
14,CACM-2957,78,0.141,0.250
14,CACM-2974,79,0.139,0.250
14,CACM-2576,80,0.138,0.250
14,CACM-1971,81,0.136,0.250
14,CACM-2415,82,0.134,0.250
14,CACM-2133,83,0.133,0.250
14,CACM-1736,84,0.131,0.250
14,CACM-1016,85,0.129,0.250
14,CACM-1780,86,0.128,0.250
14,CACM-2615,87,0.126,0.250
14,CACM-2118,88,0.136,0.273
14,CACM-1714,89,0.135,0.273
14,CACM-1830,90,0.133,0.273
14,CACM-1819,91,0.132,0.273
14,CACM-1794,92,0.130,0.273
14,CACM-2464,93,0.129,0.273
14,CACM-2530,94,0.128,0.273
14,CACM-2403,95,0.126,0.273
14,CACM-1729,96,0.125,0.273
14,CACM-1980,97,0.134,0.295
14,CACM-1919,98,0.143,0.318
14,CACM-2223,99,0.141,0.318
14,CACM-2655,100,0.140,0.318
15,CACM-3125,1,0.000,0.000
15,CACM-1947,2,0.500,0.100
15,CACM-2835,3,0.333,0.100
15,CACM-1807,4,0.250,0.100
15,CACM-2616,5,0.200,0.100
15,CACM-1231,6,0.333,0.200
15,CACM-2344,7,0.286,0.200
15,CACM-2195,8,0.250,0.200
15,CACM-2701,9,0.333,0.300
15,CACM-3080,10,0.300,0.300
15,CACM-2929,11,0.273,0.300
15,CACM-1795,12,0.250,0.300
15,CACM-2716,13,0.231,0.300
15,CACM-1676,14,0.214,0.300
15,CACM-3054,15,0.200,0.300
15,CACM-2877,16,0.188,0.300
15,CACM-2464,17,0.176,0.300
15,CACM-2944,18,0.167,0.300
15,CACM-2923,19,0.158,0.300
15,CACM-2904,20,0.150,0.300
15,CACM-2836,21,0.143,0.300
15,CACM-2680,22,0.136,0.300
15,CACM-3018,23,0.130,0.300
15,CACM-2812,24,0.125,0.300
15,CACM-1658,25,0.120,0.300
15,CACM-2388,26,0.115,0.300
15,CACM-2953,27,0.111,0.300
15,CACM-3069,28,0.107,0.300
15,CACM-2253,29,0.103,0.300
15,CACM-2537,30,0.100,0.300
15,CACM-2964,31,0.097,0.300
15,CACM-1223,32,0.094,0.300
15,CACM-1195,33,0.091,0.300
15,CACM-2411,34,0.088,0.300
15,CACM-2134,35,0.086,0.300
15,CACM-0104,36,0.083,0.300
15,CACM-1886,37,0.081,0.300
15,CACM-2897,38,0.079,0.300
15,CACM-1564,39,0.077,0.300
15,CACM-1719,40,0.075,0.300
15,CACM-2969,41,0.073,0.300
15,CACM-2699,42,0.071,0.300
15,CACM-2321,43,0.070,0.300
15,CACM-3020,44,0.068,0.300
15,CACM-2188,45,0.067,0.300
15,CACM-2611,46,0.065,0.300
15,CACM-0693,47,0.064,0.300
15,CACM-2570,48,0.062,0.300
15,CACM-2858,49,0.061,0.300
15,CACM-2433,50,0.060,0.300
15,CACM-2903,51,0.059,0.300
15,CACM-2142,52,0.058,0.300
15,CACM-2000,53,0.057,0.300
15,CACM-2715,54,0.056,0.300
15,CACM-2579,55,0.055,0.300
15,CACM-1410,56,0.054,0.300
15,CACM-2883,57,0.053,0.300
15,CACM-1974,58,0.052,0.300
15,CACM-2133,59,0.051,0.300
15,CACM-3002,60,0.050,0.300
15,CACM-1951,61,0.049,0.300
15,CACM-2495,62,0.065,0.400
15,CACM-2451,63,0.063,0.400
15,CACM-2314,64,0.062,0.400
15,CACM-2290,65,0.062,0.400
15,CACM-2423,66,0.061,0.400
15,CACM-3053,67,0.060,0.400
15,CACM-2940,68,0.059,0.400
